"detail_id","session_id","question_id","selected_answer","is_correct","response_time","created_at"
"833","290","372","1","true","10","2025-06-04 07:58:13.071428"
"834","284","385","3","true","54","2025-06-04 07:58:13.625857"
"835","287","396","4","true","19","2025-06-04 07:58:13.740208"
"836","288","454","4","false","19","2025-06-04 07:58:15.326779"
"837","288","454","4","false","19","2025-06-04 07:58:15.761407"
"838","288","454","4","false","20","2025-06-04 07:58:15.940191"
"839","280","452","4","false","59","2025-06-04 07:58:17.244058"
"840","287","399","3","true","23","2025-06-04 07:58:17.826152"
"841","268","453","3","true","171","2025-06-04 07:58:18.137679"
"842","288","454","3","true","22","2025-06-04 07:58:18.200009"
"843","285","448","2","true","37","2025-06-04 07:58:18.307101"
"844","288","454","1","false","22","2025-06-04 07:58:18.712567"
"845","290","431","4","false","16","2025-06-04 07:58:18.958443"
"846","286","446","2","true","31","2025-06-04 07:58:19.594263"
"847","289","430","1","true","22","2025-06-04 07:58:20.140731"
"848","291","440","2","true","5","2025-06-04 07:58:21.841736"
"849","290","431","1","true","19","2025-06-04 07:58:22.280234"
"850","288","423","1","true","26","2025-06-04 07:58:22.456241"
"851","282","468","2","true","64","2025-06-04 07:58:22.690437"
"852","289","431","1","true","26","2025-06-04 07:58:23.795865"
"853","275","453","3","true","173","2025-06-04 07:58:24.446055"
"854","275","453","3","true","174","2025-06-04 07:58:24.979892"
"855","285","428","2","true","44","2025-06-04 07:58:25.231751"
"856","291","421","1","false","8","2025-06-04 07:58:25.253855"
"857","289","461","1","false","28","2025-06-04 07:58:25.599514"
"858","281","459","3","true","67","2025-06-04 07:58:26.019833"
"859","291","421","4","false","10","2025-06-04 07:58:26.548478"
"860","288","431","1","true","31","2025-06-04 07:58:27.494318"
"861","291","421","2","false","11","2025-06-04 07:58:27.559644"
"862","292","396","4","true","3","2025-06-04 07:58:27.737579"
"863","291","421","3","true","12","2025-06-04 07:58:28.927521"
"864","283","450","4","true","69","2025-06-04 07:58:29.039082"
"865","285","432","2","true","48","2025-06-04 07:58:29.111178"
"866","290","460","3","true","27","2025-06-04 07:58:30.154504"
"867","286","379","2","true","42","2025-06-04 07:58:30.734961"
"868","287","441","2","false","36","2025-06-04 07:58:30.960018"
"869","291","435","2","true","15","2025-06-04 07:58:31.405799"
"870","283","413","2","false","72","2025-06-04 07:58:31.850545"
"871","283","413","1","true","73","2025-06-04 07:58:32.850457"
"872","281","416","1","false","75","2025-06-04 07:58:33.018752"
"873","293","448","2","true","8","2025-06-04 07:58:33.46896"
"874","285","424","3","true","52","2025-06-04 07:58:33.619945"
"875","287","441","1","false","40","2025-06-04 07:58:34.474826"
"876","291","396","4","true","18","2025-06-04 07:58:34.486322"
"877","286","442","2","true","46","2025-06-04 07:58:34.651723"
"878","290","443","4","true","32","2025-06-04 07:58:35.46033"
"879","289","461","3","true","39","2025-06-04 07:58:36.249992"
"880","282","464","4","true","78","2025-06-04 07:58:36.870415"
"881","287","441","3","true","43","2025-06-04 07:58:37.255749"
"882","281","416","3","true","80","2025-06-04 07:58:37.422918"
"883","293","452","3","true","13","2025-06-04 07:58:37.967446"
"884","283","423","1","true","78","2025-06-04 07:58:38.268752"
"885","280","452","1","false","81","2025-06-04 07:58:38.67261"
"886","280","452","3","true","82","2025-06-04 07:58:39.745835"
"887","283","417","4","false","81","2025-06-04 07:58:41.159732"
"888","288","460","3","true","45","2025-06-04 07:58:41.161189"
"889","283","417","3","true","82","2025-06-04 07:58:42.054957"
"890","281","387","3","true","85","2025-06-04 07:58:42.772526"
"891","292","441","2","false","20","2025-06-04 07:58:43.731245"
"892","294","387","3","true","8","2025-06-04 07:58:44.147399"
"893","288","443","4","true","48","2025-06-04 07:58:44.603867"
"894","287","365","4","false","50","2025-06-04 07:58:44.649186"
"895","280","387","2","false","87","2025-06-04 07:58:44.869487"
"896","291","455","3","true","28","2025-06-04 07:58:44.963153"
"897","287","365","2","true","51","2025-06-04 07:58:45.321007"
"898","292","441","3","true","21","2025-06-04 07:58:45.667569"
"899","280","387","3","true","88","2025-06-04 07:58:45.735552"
"900","292","441","3","true","22","2025-06-04 07:58:46.076027"
"901","293","468","3","false","21","2025-06-04 07:58:46.085644"
"902","283","432","4","false","86","2025-06-04 07:58:46.094956"
"903","291","433","2","false","30","2025-06-04 07:58:46.825003"
"904","278","446","3","false","116","2025-06-04 07:58:47.169982"
"905","291","433","3","false","31","2025-06-04 07:58:47.532099"
"906","283","432","1","false","88","2025-06-04 07:58:48.047482"
"907","291","433","1","true","31","2025-06-04 07:58:48.100511"
"908","287","407","3","true","55","2025-06-04 07:58:49.463462"
"909","283","432","3","false","90","2025-06-04 07:58:49.660024"
"910","282","466","4","true","91","2025-06-04 07:58:49.941337"
"911","289","456","3","true","53","2025-06-04 07:58:50.501993"
"912","281","397","4","true","93","2025-06-04 07:58:50.552222"
"913","293","468","2","true","25","2025-06-04 07:58:50.762543"
"914","291","399","2","false","34","2025-06-04 07:58:50.898147"
"915","283","432","2","true","91","2025-06-04 07:58:51.070339"
"916","291","399","1","false","34","2025-06-04 07:58:51.274526"
"917","286","426","1","false","63","2025-06-04 07:58:51.824887"
"918","291","399","3","true","35","2025-06-04 07:58:51.923822"
"919","292","440","4","false","28","2025-06-04 07:58:52.038253"
"920","278","446","1","false","122","2025-06-04 07:58:52.510655"
"921","286","426","4","false","65","2025-06-04 07:58:53.304861"
"922","278","446","4","false","123","2025-06-04 07:58:53.350158"
"923","280","358","3","true","96","2025-06-04 07:58:53.664936"
"924","288","450","3","false","57","2025-06-04 07:58:53.928708"
"925","288","450","4","true","58","2025-06-04 07:58:54.252914"
"926","288","450","2","false","58","2025-06-04 07:58:54.860804"
"927","278","446","4","false","125","2025-06-04 07:58:55.333672"
"928","278","446","2","true","125","2025-06-04 07:58:55.636792"
"929","281","423","1","true","98","2025-06-04 07:58:55.721731"
"930","278","446","2","true","125","2025-06-04 07:58:55.829074"
"931","278","446","2","true","125","2025-06-04 07:58:55.97936"
"932","286","426","2","false","67","2025-06-04 07:58:56.026834"
"933","278","446","2","true","126","2025-06-04 07:58:56.188427"
"934","278","446","2","true","126","2025-06-04 07:58:56.438336"
"935","286","426","3","true","69","2025-06-04 07:58:57.641197"
"936","292","440","2","true","34","2025-06-04 07:58:58.343552"
"937","280","423","1","true","101","2025-06-04 07:58:58.946375"
"938","293","457","3","true","34","2025-06-04 07:58:59.496335"
"939","288","402","4","true","64","2025-06-04 07:59:00.425524"
"940","293","463","3","true","37","2025-06-04 07:59:02.439068"
"941","294","430","1","true","28","2025-06-04 07:59:04.289844"
"942","286","375","2","true","77","2025-06-04 07:59:05.793456"
"943","290","452","1","false","64","2025-06-04 07:59:06.837846"
"944","291","395","3","true","50","2025-06-04 07:59:06.962686"
"945","290","452","1","false","64","2025-06-04 07:59:07.126413"
"946","282","457","4","false","109","2025-06-04 07:59:07.514895"
"947","295","391","3","false","5","2025-06-04 07:59:07.612543"
"948","295","391","2","true","6","2025-06-04 07:59:08.790547"
"949","295","391","2","true","6","2025-06-04 07:59:09.02124"
"950","290","452","3","true","67","2025-06-04 07:59:09.385058"
"951","288","458","4","true","74","2025-06-04 07:59:10.436021"
"952","291","459","3","true","55","2025-06-04 07:59:12.251555"
"953","287","375","2","true","78","2025-06-04 07:59:13.221776"
"954","294","448","2","true","38","2025-06-04 07:59:14.160505"
"955","295","435","1","false","12","2025-06-04 07:59:14.931241"
"956","295","435","3","false","13","2025-06-04 07:59:15.40623"
"957","295","435","4","false","14","2025-06-04 07:59:16.116945"
"958","295","435","4","false","14","2025-06-04 07:59:16.279951"
"959","295","435","2","true","14","2025-06-04 07:59:16.671447"
"960","295","435","2","true","14","2025-06-04 07:59:16.83702"
"961","287","435","2","true","83","2025-06-04 07:59:18.019836"
"962","295","453","4","false","16","2025-06-04 07:59:18.055639"
"963","293","461","3","true","53","2025-06-04 07:59:18.526755"
"964","295","453","2","false","16","2025-06-04 07:59:18.750786"
"965","295","453","2","false","16","2025-06-04 07:59:18.887056"
"966","295","453","2","false","17","2025-06-04 07:59:19.371085"
"967","295","453","2","false","17","2025-06-04 07:59:19.646705"
"968","295","453","1","false","17","2025-06-04 07:59:19.647821"
"969","295","453","1","false","17","2025-06-04 07:59:19.764117"
"970","295","453","1","false","17","2025-06-04 07:59:19.861319"
"971","286","396","3","false","91","2025-06-04 07:59:20.256913"
"972","288","457","4","false","83","2025-06-04 07:59:20.668513"
"973","288","457","3","true","84","2025-06-04 07:59:20.690771"
"974","295","453","3","true","18","2025-06-04 07:59:20.966416"
"975","295","453","3","true","18","2025-06-04 07:59:21.051591"
"976","290","416","3","true","78","2025-06-04 07:59:21.264079"
"977","286","396","4","true","93","2025-06-04 07:59:21.647295"
"978","293","431","1","true","56","2025-06-04 07:59:21.744336"
"979","295","447","2","false","19","2025-06-04 07:59:21.952642"
"980","295","447","4","false","20","2025-06-04 07:59:22.533458"
"981","287","395","3","true","88","2025-06-04 07:59:22.561545"
"982","295","447","3","true","20","2025-06-04 07:59:23.049402"
"983","295","447","1","false","21","2025-06-04 07:59:23.646292"
"984","289","416","1","false","86","2025-06-04 07:59:23.874323"
"985","291","472","4","false","67","2025-06-04 07:59:24.015264"
"986","295","449","3","false","22","2025-06-04 07:59:24.370166"
"987","291","472","3","false","68","2025-06-04 07:59:24.659544"
"988","289","416","2","false","87","2025-06-04 07:59:24.767227"
"989","295","449","2","false","22","2025-06-04 07:59:25.161012"
"990","291","472","2","false","69","2025-06-04 07:59:25.360644"
"991","295","449","4","true","23","2025-06-04 07:59:25.562532"
"992","289","416","3","true","88","2025-06-04 07:59:25.640129"
"993","294","443","4","true","50","2025-06-04 07:59:25.718732"
"994","291","472","1","true","69","2025-06-04 07:59:25.905198"
"995","295","423","3","false","24","2025-06-04 07:59:27.149519"
"996","295","423","2","false","25","2025-06-04 07:59:27.533519"
"997","295","423","4","false","26","2025-06-04 07:59:28.07377"
"998","293","428","2","true","62","2025-06-04 07:59:28.220483"
"999","295","423","1","true","26","2025-06-04 07:59:28.638032"
"1000","282","457","2","false","130","2025-06-04 07:59:29.049647"
"1001","294","413","1","true","53","2025-06-04 07:59:29.449561"
"1002","293","443","1","false","64","2025-06-04 07:59:29.662857"
"1003","289","387","3","true","92","2025-06-04 07:59:29.869289"
"1004","295","419","2","true","28","2025-06-04 07:59:30.229515"
"1005","293","443","4","true","65","2025-06-04 07:59:30.441633"
"1006","282","457","1","false","132","2025-06-04 07:59:31.199995"
"1007","293","443","4","true","66","2025-06-04 07:59:31.26821"
"1008","282","457","3","true","133","2025-06-04 07:59:32.163194"
"1009","292","472","1","true","68","2025-06-04 07:59:32.35235"
"1010","295","459","3","true","31","2025-06-04 07:59:33.461654"
"1011","288","452","3","true","97","2025-06-04 07:59:33.463839"
"1012","299","459","3","true","6","2025-06-04 07:59:34.995151"
"1013","300","428","2","true","3","2025-06-04 07:59:35.077911"
"1014","295","442","4","false","33","2025-06-04 07:59:35.34534"
"1015","295","442","1","false","34","2025-06-04 07:59:36.566797"
"1016","290","457","3","true","94","2025-06-04 07:59:36.752941"
"1017","292","421","3","true","73","2025-06-04 07:59:37.260708"
"1018","294","402","4","true","60","2025-06-04 07:59:37.29392"
"1019","296","473","1","false","9","2025-06-04 07:59:37.37495"
"1020","295","442","2","true","35","2025-06-04 07:59:37.447254"
"1021","282","460","3","true","140","2025-06-04 07:59:38.524436"
"1022","300","421","3","true","6","2025-06-04 07:59:38.683075"
"1023","299","440","1","false","10","2025-06-04 07:59:38.983857"
"1024","295","382","3","false","36","2025-06-04 07:59:39.139727"
"1025","295","382","4","false","37","2025-06-04 07:59:39.361023"
"1026","296","473","2","false","13","2025-06-04 07:59:39.548198"
"1027","295","382","1","false","38","2025-06-04 07:59:40.13415"
"1028","299","440","2","true","12","2025-06-04 07:59:40.398725"
"1029","290","397","4","true","98","2025-06-04 07:59:40.475093"
"1030","295","382","2","true","38","2025-06-04 07:59:40.84665"
"1031","296","473","4","true","15","2025-06-04 07:59:41.232683"
"1032","292","391","2","true","78","2025-06-04 07:59:42.544474"
"1033","293","432","1","false","78","2025-06-04 07:59:43.753875"
"1034","302","432","3","false","7","2025-06-04 07:59:43.839137"
"1035","293","432","3","false","79","2025-06-04 07:59:43.958619"
"1036","300","413","2","false","12","2025-06-04 07:59:44.235068"
"1037","302","432","2","true","7","2025-06-04 07:59:44.461961"
"1038","293","432","2","true","79","2025-06-04 07:59:44.734357"
"1039","290","387","3","true","102","2025-06-04 07:59:44.742675"
"1040","299","391","4","false","16","2025-06-04 07:59:44.862673"
"1041","293","432","2","true","80","2025-06-04 07:59:45.281974"
"1042","299","391","3","false","17","2025-06-04 07:59:45.622431"
"1043","299","391","2","true","17","2025-06-04 07:59:46.183346"
"1044","289","457","3","true","108","2025-06-04 07:59:46.23905"
"1045","292","382","2","true","82","2025-06-04 07:59:46.350471"
"1046","297","457","3","true","20","2025-06-04 07:59:47.180167"
"1047","298","461","3","true","19","2025-06-04 07:59:47.737562"
"1048","299","358","2","false","20","2025-06-04 07:59:48.708658"
"1049","300","413","1","true","17","2025-06-04 07:59:49.049455"
"1050","299","358","4","false","20","2025-06-04 07:59:49.140721"
"1051","289","397","4","true","112","2025-06-04 07:59:49.614103"
"1052","294","454","4","false","73","2025-06-04 07:59:49.725963"
"1053","299","358","3","true","21","2025-06-04 07:59:49.831837"
"1054","292","404","4","true","86","2025-06-04 07:59:50.126975"
"1055","299","375","2","true","24","2025-06-04 07:59:52.721513"
"1056","292","395","3","true","89","2025-06-04 07:59:53.323546"
"1057","298","416","1","false","25","2025-06-04 07:59:53.563805"
"1058","298","416","2","false","26","2025-06-04 07:59:53.851121"
"1059","304","454","4","false","6","2025-06-04 07:59:54.566554"
"1060","296","482","1","false","28","2025-06-04 07:59:54.602171"
"1061","300","433","3","false","23","2025-06-04 07:59:55.484767"
"1062","298","416","4","false","27","2025-06-04 07:59:55.609123"
"1063","299","382","2","true","27","2025-06-04 07:59:56.002971"
"1064","296","482","3","true","30","2025-06-04 07:59:56.143919"
"1065","290","454","4","false","113","2025-06-04 07:59:56.217595"
"1066","302","457","4","false","19","2025-06-04 07:59:56.281009"
"1067","298","416","3","true","29","2025-06-04 07:59:56.827838"
"1068","292","399","3","true","93","2025-06-04 07:59:57.036462"
"1069","292","399","3","true","93","2025-06-04 07:59:57.105617"
"1070","302","457","3","true","20","2025-06-04 07:59:57.179142"
"1071","305","449","4","true","8","2025-06-04 07:59:57.425199"
"1072","290","454","2","false","115","2025-06-04 07:59:57.438981"
"1073","292","399","3","true","94","2025-06-04 07:59:57.635817"
"1074","297","402","4","true","30","2025-06-04 07:59:57.860657"
"1075","303","454","4","false","18","2025-06-04 07:59:58.123968"
"1076","300","433","1","true","26","2025-06-04 07:59:58.18231"
"1077","290","454","1","false","116","2025-06-04 07:59:58.535641"
"1078","299","396","3","false","30","2025-06-04 07:59:59.1633"
"1079","290","454","3","true","116","2025-06-04 07:59:59.355852"
"1080","306","450","4","true","6","2025-06-04 07:59:59.579384"
"1081","304","454","4","false","11","2025-06-04 07:59:59.861112"
"1082","305","385","3","true","11","2025-06-04 08:00:00.070384"
"1083","299","396","4","true","32","2025-06-04 08:00:00.544466"
"1084","304","454","3","true","12","2025-06-04 08:00:00.549782"
"1085","303","454","3","true","20","2025-06-04 08:00:00.56802"
"1086","300","387","3","true","29","2025-06-04 08:00:01.2877"
"1087","299","407","3","true","35","2025-06-04 08:00:03.205314"
"1088","298","433","1","true","36","2025-06-04 08:00:04.465481"
"1089","305","419","2","true","14","2025-06-04 08:00:04.500542"
"1090","297","433","1","true","36","2025-06-04 08:00:04.509737"
"1091","296","487","3","true","38","2025-06-04 08:00:05.268193"
"1092","299","395","3","true","37","2025-06-04 08:00:06.064651"
"1093","298","417","3","true","39","2025-06-04 08:00:06.954948"
"1094","302","448","2","true","30","2025-06-04 08:00:07.25034"
"1095","301","452","1","false","34","2025-06-04 08:00:07.90306"
"1096","301","452","3","true","35","2025-06-04 08:00:08.766867"
"1097","303","448","2","true","30","2025-06-04 08:00:10.171902"
"1098","299","446","2","true","42","2025-06-04 08:00:11.24227"
"1099","302","443","4","true","34","2025-06-04 08:00:11.321263"
"1100","305","447","3","true","22","2025-06-04 08:00:11.603587"
"1101","296","476","1","true","46","2025-06-04 08:00:13.543199"
"1102","308","467","2","true","8","2025-06-04 08:00:14.652694"
"1103","310","487","2","false","1","2025-06-04 08:00:15.577576"
"1104","306","432","4","false","23","2025-06-04 08:00:15.898548"
"1105","310","487","1","false","2","2025-06-04 08:00:16.090925"
"1106","303","468","2","true","36","2025-06-04 08:00:16.164763"
"1107","310","487","4","false","2","2025-06-04 08:00:16.305916"
"1108","310","487","4","false","3","2025-06-04 08:00:16.896618"
"1109","310","487","2","false","3","2025-06-04 08:00:17.028704"
"1110","307","432","1","false","13","2025-06-04 08:00:17.050243"
"1111","307","432","3","false","14","2025-06-04 08:00:17.071437"
"1112","307","432","3","false","14","2025-06-04 08:00:17.07251"
"1113","310","487","3","true","3","2025-06-04 08:00:17.154889"
"1114","301","428","4","false","43","2025-06-04 08:00:17.325109"
"1115","307","432","4","false","15","2025-06-04 08:00:17.487622"
"1116","307","432","2","true","15","2025-06-04 08:00:17.728669"
"1117","296","483","4","false","51","2025-06-04 08:00:17.89504"
"1118","310","361","4","false","4","2025-06-04 08:00:17.971771"
"1119","310","361","4","false","4","2025-06-04 08:00:18.16901"
"1120","310","361","3","false","4","2025-06-04 08:00:18.231561"
"1121","305","451","3","true","29","2025-06-04 08:00:18.277988"
"1122","310","361","2","false","4","2025-06-04 08:00:18.394815"
"1123","307","432","2","true","16","2025-06-04 08:00:18.584542"
"1124","310","361","2","false","5","2025-06-04 08:00:18.726357"
"1125","310","361","4","false","5","2025-06-04 08:00:18.877475"
"1126","301","428","1","false","45","2025-06-04 08:00:19.301715"
"1127","308","397","4","true","13","2025-06-04 08:00:19.774148"
"1128","310","361","1","true","6","2025-06-04 08:00:19.786286"
"1129","308","397","4","true","13","2025-06-04 08:00:19.829941"
"1130","310","361","3","false","6","2025-06-04 08:00:20.196482"
"1131","300","457","3","true","48","2025-06-04 08:00:20.236215"
"1132","301","428","3","false","47","2025-06-04 08:00:21.20378"
"1133","310","369","1","true","7","2025-06-04 08:00:21.252829"
"1134","310","369","1","true","7","2025-06-04 08:00:21.306044"
"1135","310","369","1","true","7","2025-06-04 08:00:21.559911"
"1136","310","400","1","false","8","2025-06-04 08:00:21.723793"
"1137","305","382","2","true","33","2025-06-04 08:00:21.898073"
"1138","311","452","3","true","3","2025-06-04 08:00:21.917894"
"1139","310","400","1","false","8","2025-06-04 08:00:21.949974"
"1140","310","400","1","false","8","2025-06-04 08:00:22.147101"
"1141","310","400","4","false","8","2025-06-04 08:00:22.365541"
"1142","303","443","4","true","43","2025-06-04 08:00:22.986469"
"1143","310","400","2","false","9","2025-06-04 08:00:23.042125"
"1144","301","428","2","true","49","2025-06-04 08:00:23.090213"
"1145","310","400","3","true","9","2025-06-04 08:00:23.332048"
"1146","294","454","4","false","107","2025-06-04 08:00:23.503704"
"1147","296","483","2","false","57","2025-06-04 08:00:24.308549"
"1148","310","399","3","true","10","2025-06-04 08:00:24.396651"
"1149","311","432","2","true","6","2025-06-04 08:00:24.586218"
"1150","305","418","2","true","36","2025-06-04 08:00:24.877144"
"1151","310","399","2","false","11","2025-06-04 08:00:24.900636"
"1152","296","483","3","true","58","2025-06-04 08:00:25.037136"
"1153","300","397","4","true","53","2025-06-04 08:00:25.127158"
"1154","310","388","4","false","11","2025-06-04 08:00:25.21555"
"1155","310","388","3","false","11","2025-06-04 08:00:25.532015"
"1156","310","388","1","false","12","2025-06-04 08:00:25.845605"
"1157","309","461","2","false","19","2025-06-04 08:00:25.882445"
"1158","307","397","4","true","23","2025-06-04 08:00:25.989498"
"1159","310","388","2","true","12","2025-06-04 08:00:26.154686"
"1160","310","388","2","true","12","2025-06-04 08:00:26.592228"
"1161","298","432","4","false","58","2025-06-04 08:00:26.792607"
"1162","306","432","3","false","34","2025-06-04 08:00:27.040635"
"1163","310","476","4","false","13","2025-06-04 08:00:27.404871"
"1164","298","432","3","false","59","2025-06-04 08:00:27.570947"
"1165","310","476","2","false","13","2025-06-04 08:00:27.616108"
"1166","309","461","3","true","21","2025-06-04 08:00:27.661021"
"1167","306","432","1","false","35","2025-06-04 08:00:27.680923"
"1168","310","476","2","false","14","2025-06-04 08:00:27.777393"
"1169","310","476","2","false","14","2025-06-04 08:00:27.941729"
"1170","298","432","1","false","60","2025-06-04 08:00:28.083955"
"1171","310","476","1","true","14","2025-06-04 08:00:28.101422"
"1172","303","413","1","true","48","2025-06-04 08:00:28.199173"
"1173","306","432","4","false","35","2025-06-04 08:00:28.298657"
"1174","310","476","1","true","14","2025-06-04 08:00:28.374186"
"1175","310","476","2","false","14","2025-06-04 08:00:28.375164"
"1176","298","432","2","true","60","2025-06-04 08:00:28.596556"
"1177","310","476","1","true","14","2025-06-04 08:00:28.608838"
"1178","310","476","4","false","14","2025-06-04 08:00:28.630514"
"1179","306","432","2","true","36","2025-06-04 08:00:28.966314"
"1180","310","439","3","false","15","2025-06-04 08:00:29.027524"
"1181","310","439","3","false","15","2025-06-04 08:00:29.229865"
"1182","310","439","3","false","15","2025-06-04 08:00:29.42265"
"1183","306","432","2","true","36","2025-06-04 08:00:29.444815"
"1184","308","461","3","true","23","2025-06-04 08:00:29.578975"
"1185","310","439","4","false","15","2025-06-04 08:00:29.596969"
"1186","302","397","4","true","53","2025-06-04 08:00:29.786943"
"1187","310","439","4","false","16","2025-06-04 08:00:29.928926"
"1188","310","439","2","true","16","2025-06-04 08:00:30.131595"
"1189","310","439","1","false","16","2025-06-04 08:00:30.427115"
"1190","310","439","2","true","17","2025-06-04 08:00:30.858305"
"1191","311","457","3","true","12","2025-06-04 08:00:30.940918"
"1192","310","374","2","true","17","2025-06-04 08:00:31.113495"
"1193","310","374","4","false","17","2025-06-04 08:00:31.354408"
"1194","310","374","4","false","18","2025-06-04 08:00:31.929197"
"1195","310","421","4","false","18","2025-06-04 08:00:31.954683"
"1196","310","421","3","true","20","2025-06-04 08:00:33.831377"
"1197","306","416","3","true","41","2025-06-04 08:00:33.899228"
"1198","310","421","3","true","20","2025-06-04 08:00:34.159559"
"1199","302","387","3","true","57","2025-06-04 08:00:34.185333"
"1200","310","421","1","false","20","2025-06-04 08:00:34.596407"
"1201","296","474","3","true","68","2025-06-04 08:00:34.660372"
"1202","306","387","4","false","44","2025-06-04 08:00:37.438041"
"1203","311","487","3","true","18","2025-06-04 08:00:37.92952"
"1204","301","443","4","true","64","2025-06-04 08:00:38.627535"
"1205","306","387","3","true","46","2025-06-04 08:00:39.35848"
"1206","312","450","3","false","72","2025-06-04 08:00:39.360909"
"1207","300","450","4","true","67","2025-06-04 08:00:39.757371"
"1208","311","413","1","true","21","2025-06-04 08:00:40.220481"
"1209","296","484","2","true","74","2025-06-04 08:00:40.341379"
"1210","312","450","1","false","74","2025-06-04 08:00:41.484803"
"1211","294","454","4","false","125","2025-06-04 08:00:41.544298"
"1212","313","451","3","true","3","2025-06-04 08:00:41.835345"
"1213","312","450","4","true","75","2025-06-04 08:00:42.500038"
"1214","302","433","1","true","66","2025-06-04 08:00:42.851998"
"1215","301","450","2","false","69","2025-06-04 08:00:43.559608"
"1216","311","397","4","true","25","2025-06-04 08:00:43.57795"
"1217","313","419","2","true","6","2025-06-04 08:00:44.069863"
"1218","301","450","4","true","70","2025-06-04 08:00:44.471102"
"1219","306","428","2","true","52","2025-06-04 08:00:45.663612"
"1220","311","473","4","true","28","2025-06-04 08:00:46.78442"
"1221","300","448","2","true","74","2025-06-04 08:00:46.93282"
"1222","313","375","2","true","9","2025-06-04 08:00:47.195104"
"1223","312","483","4","false","80","2025-06-04 08:00:47.289337"
"1224","294","454","4","false","132","2025-06-04 08:00:48.058012"
"1225","312","483","3","true","81","2025-06-04 08:00:48.312455"
"1226","308","454","4","false","42","2025-06-04 08:00:49.037412"
"1227","301","421","3","true","75","2025-06-04 08:00:49.051365"
"1228","312","483","1","false","81","2025-06-04 08:00:49.08163"
"1229","306","417","3","true","56","2025-06-04 08:00:49.461599"
"1230","311","417","3","true","31","2025-06-04 08:00:49.522354"
"1231","313","385","2","false","11","2025-06-04 08:00:49.70864"
"1232","305","442","2","true","61","2025-06-04 08:00:49.874305"
"1233","312","432","3","false","82","2025-06-04 08:00:49.956251"
"1234","313","385","1","false","12","2025-06-04 08:00:50.719945"
"1235","313","385","3","true","13","2025-06-04 08:00:51.428401"
"1236","294","454","3","true","135","2025-06-04 08:00:51.544792"
"1237","302","441","3","true","75","2025-06-04 08:00:51.75812"
"1238","309","452","3","true","45","2025-06-04 08:00:52.049729"
"1239","300","452","3","true","80","2025-06-04 08:00:52.193302"
"1240","307","448","2","true","50","2025-06-04 08:00:52.56644"
"1241","308","454","3","true","47","2025-06-04 08:00:52.85116"
"1242","296","477","4","false","86","2025-06-04 08:00:53.167841"
"1243","313","406","2","true","15","2025-06-04 08:00:53.606944"
"1244","296","477","3","false","88","2025-06-04 08:00:54.65321"
"1245","303","467","2","true","75","2025-06-04 08:00:54.745733"
"1246","307","443","4","true","53","2025-06-04 08:00:55.538507"
"1247","296","477","1","true","89","2025-06-04 08:00:55.622521"
"1248","305","459","3","true","67","2025-06-04 08:00:56.2274"
"1249","312","432","2","true","89","2025-06-04 08:00:56.253006"
"1250","301","457","3","true","82","2025-06-04 08:00:56.290091"
"1251","301","457","3","true","83","2025-06-04 08:00:56.749615"
"1252","302","421","3","true","80","2025-06-04 08:00:57.103916"
"1253","298","444","4","true","89","2025-06-04 08:00:57.590344"
"1254","311","468","2","true","39","2025-06-04 08:00:59.040187"
"1255","313","447","3","true","21","2025-06-04 08:00:59.645695"
"1256","303","387","3","true","80","2025-06-04 08:00:59.932041"
"1257","302","417","3","true","84","2025-06-04 08:01:00.701287"
"1258","307","465","1","true","58","2025-06-04 08:01:01.94352"
"1259","306","468","2","true","67","2025-06-04 08:01:02.204863"
"1260","311","444","4","true","43","2025-06-04 08:01:02.406894"
"1261","296","469","4","true","97","2025-06-04 08:01:03.66756"
"1262","305","391","2","true","75","2025-06-04 08:01:04.382186"
"1263","313","446","2","true","26","2025-06-04 08:01:04.513391"
"1264","312","361","1","true","98","2025-06-04 08:01:05.365879"
"1265","303","452","3","true","86","2025-06-04 08:01:06.360678"
"1266","314","473","4","true","6","2025-06-04 08:01:07.18663"
"1267","294","468","2","true","152","2025-06-04 08:01:08.892535"
"1268","298","450","4","true","101","2025-06-04 08:01:09.606576"
"1269","301","444","4","true","96","2025-06-04 08:01:10.027202"
"1270","314","388","2","true","9","2025-06-04 08:01:10.172871"
"1271","307","461","3","true","68","2025-06-04 08:01:10.65343"
"1272","298","441","4","false","103","2025-06-04 08:01:11.117492"
"1273","315","482","3","true","6","2025-06-04 08:01:11.256492"
"1274","296","475","2","false","105","2025-06-04 08:01:11.324058"
"1275","312","413","1","true","104","2025-06-04 08:01:11.458563"
"1276","314","400","3","true","11","2025-06-04 08:01:12.74605"
"1277","296","475","1","true","106","2025-06-04 08:01:12.750502"
"1278","309","468","1","false","67","2025-06-04 08:01:14.265176"
"1279","294","458","4","true","159","2025-06-04 08:01:15.45557"
"1280","303","433","3","false","96","2025-06-04 08:01:15.498194"
"1281","312","417","3","true","108","2025-06-04 08:01:15.573973"
"1282","309","468","2","true","69","2025-06-04 08:01:15.616853"
"1283","313","445","3","true","37","2025-06-04 08:01:15.693328"
"1284","303","433","4","false","98","2025-06-04 08:01:17.65398"
"1285","313","414","2","true","39","2025-06-04 08:01:17.850526"
"1286","303","433","1","true","99","2025-06-04 08:01:19.308623"
"1287","313","442","2","true","41","2025-06-04 08:01:19.790028"
